id,name,style id,abv,ibu
4304,Soproni,77,10,65
4305,Borsodi,77,7,34
4306,Celebrator,92,8,96
4307,Dos Equis Amber Lager,95,6,68
4308,Dos Equis Special Lager,95,11,78
4309,Iron City,95,10,94
4310,Optimator,92,5,55
4311,Pilsner Urquell,77,4,98
4312,Widmer Hefeweizen,50,11,12
4313,Broken Halo IPA,31,4,6
4314,Drop Top Amber Ale,33,4,36
4315,Grasshopper,116,9,16
4317,Vetter 33,116,7,28
4319,Cumberland Pale Ale,26,8,75
4320,RedLegg Ale,33,10,69
4321,Star Beer,156,1,29
4322,Wachusetts IPA,31,4,66
4323,Narragansett Lager,95,8,16
4325,Gordon Biersch Marzen,120,4,48
4326,Duvel,72,5,53
4327,San Miguel 1516,29,5,85
4328,Arrogant Bastard Ale,26,12,63
4329,Maredsous 10 Tripple,72,8,86
4332,Guinness Extra Stout,42,0,62
4337,Keystone Light,96,5,94
4338,Eye of the Hawk,13,9,35
4339,Heineken,95,3,48
4340,Duchy Originals Organic English Ale,5,6,12
4341,Gordon Biersch Schwarzbier,86,3,54
4342,Gordon Biersch Czech Lager,77,0,55
4343,Gordon Biersch Hefeweizen,50,0,89
4344,Skopsko,95,11,54
4345,Copper Ale,38,11,94
4346,Oktoberfest,84,2,23
4347,Barney Flats Oatmeal Stout,42,3,26
4348,Pale Ale,33,5,81
4349,Stovepipe Porter,25,10,98
4350,White Sail,67,12,60
4351,Vermont Lager,95,3,13
4352,Long Trail Ale,57,4,97
4353,Traditional IPA,31,5,51
4354,Double Bag Ale,60,12,61
4355,Long Trail Hefeweizen,50,8,36
4356,Harvest,38,7,21
4357,Hibernator,15,11,80
4358,Blackbeary Wheat,116,3,20
4359,Steamwhistle Lager,95,0,32
4360,Belgian White,67,8,33
4361,La Fin Du Monde,61,0,45
4362,Lone Star Light,96,3,11
4363,Commodore Perry IPA,31,10,72
4364,Dortmunder Gold,14,12,84
4365,Edmund Fitzgerald Porter,25,2,63
4366,Eliot Ness Amber Lager,95,4,79
4367,Burning River Pale Ale,26,12,82
4368,Holy Moses,72,1,56
4369,Christmas Ale,65,3,73
4370,Ohio City Oatmeal Stout,42,10,9
4371,Negra Modelo,95,11,41
4372,Birra Moretti La Rossa,90,6,33
4373,Stockyard Oatmeal Stout,21,12,76
4374,Lone Star,95,7,99
4375,Thomas Hooker Irish Red Ale,22,10,39
4376,Bud Extra,130,11,39
4377,Bud Dry,96,2,90
4378,Warsteiner Premium Verum,77,12,1
4379,Bud Light Lime,96,11,6
4380,Warsteiner Premium Dunkel,118,10,85
4381,Bare Knuckle Stout,42,9,83
4382,Caguama,77,9,63
4383,Bud Ice,95,2,8
4384,Bud Ice Light,95,3,55
4385,Michelob Amber Bock,95,9,16
4386,Michelob Ultra Amber,95,9,13
4387,Michelob Beer,95,3,0
4390,Michelob Light,96,0,58
4391,Michelob Golden Pilsner,77,0,7
4392,Michelob Honey Lager,95,8,3
4393,Michelob Ultra,95,0,47
4394,Redhook Long Hammer IPA,31,7,33
4395,Gulden Draak,73,10,11
4396,Asahi Super Dry,95,10,92
4397,Anchor Steam,19,4,70
4398,Goldstar,144,12,52
4399,stella,68,10,15
4400,Kasteel Blonde,37,7,17
4401,Schlafly Barleywine,35,11,0
4403,Hobgoblin,29,8,42
4405,SuperBock,90,0,42
4406,Toasted Lager,95,0,40
4407,Goose Island IPA,31,11,47
4409,Schlappeseppl Export,95,3,70
4410,Waldo attempt,92,8,31
4412,Rockslide IPA,31,2,97
4413,420 Extra Pale Ale,26,3,59
4414,Riverwest Stein Beer,95,6,73
4415,Kennebunkport IPA,31,0,8
4416,Abita Jockamo IPA,31,3,80
4417,Bass Pale Ale,1,12,47
4418,Three Philosophers,62,6,71
4419,Harpoon IPA,31,6,95
4420,Harpoon UFO Hefeweizen,50,2,22
4421,Harpoon Ale,26,1,32
4422,Hoegaarden,116,3,88
4423,Stone 11th Anniversery Ale,29,6,70
4424,Gumballhead,116,8,30
4427,Primo,95,9,16
4428,Anchor Summer Beer,116,12,36
4429,Double Chocolate Stout,20,1,2
4430,Blue Bell Bitter,4,9,16
4431,Staggering Elk,95,10,41
4432,Lions Gate Lager,95,2,48
4433,Cascadia Cream Ale,95,1,52
4434,Signature Pale Ale,33,12,82
4435,Nirvana Nut Brown Ale,92,0,16
4436,Empress India Pale Ale,32,2,26
4437,Heroica Oatmeal Stout,21,12,38
4438,Pilsner,77,9,1
4439,Skinny Tire Hefeweizen,50,3,10
4440,Coal Porter,25,9,7
4441,The Great Pumpkin Ale,123,9,2
4442,Sour Cherry Ale,121,0,62
4443,Ipanema Summer White,67,3,53
4444,Frambozen,121,11,62
4445,Blitzen Christmas Ale,121,4,49
4447,Black Plague Stout,42,1,64
4448,Highland Scottish Ale,15,0,80
4449,Precipitation Pilsner,77,4,13
4450,Fruit Lambics,121,12,30
4451,Fat Dog Stout,21,3,91
4453,Blanche de Chambly,67,11,37
4455,Seigneuriale,33,5,21
4456,Chambly Noire,29,10,21
4457,Dos Perros,29,3,67
4458,Sly Rye Porter,25,5,47
4459,Pale Ale,26,1,41
4460,Onward Stout,42,10,71
4461,ESB,5,5,4
4462,Hefeweizen,50,0,57
4463,Gaelic Ale,33,7,47
4464,Oatmeal Porter,25,7,78
4466,Kashmir IPA,31,8,63
4467,Black Mocha Stout,42,2,63
4468,Cold Mountain Winter Ale,141,10,12
4469,Salvator,92,9,81
4470,Paulaner Oktoberfest,84,12,56
4471,Hefeweizen,50,5,47
4472,Cappuccino Stout,42,12,4
4473,Guinness Draught,42,2,57
4474,Cocoa Loco,43,4,69
4475,Fall Fest,84,12,19
4476,Strawberry Harvest Lager,121,3,55
4477,Lucky 13 Anniversary Release,22,2,22
4478,Blackberry Ale,26,1,56
4479,Oil Change Oatmeal Stout,21,3,75
4480,Hell,95,3,80
4481,Boont Amber Ale,33,11,80
4482,Hop Ottin IPA,31,7,49
4483,Woodchuck Granny Smith Varietal Draft Cider,121,7,21
4484,Woodchuck Amber Draft Cider,121,6,32
4485,Delirium Tremens,65,8,12
4486,Delirium Nocturnum,66,12,52
4487,Palo Santo Marron,38,1,85
4488,Shiner Bock,95,8,73
4489,Misfit Red,33,5,47
4490,Hellrazer,31,8,15
4491,Bad Moon Porter,25,12,27
4492,Blackout,86,4,62
4493,Snake Oil,165,1,0
4494,Venom,26,10,88
4495,Ozzy,72,7,29
4496,Resurrection,60,0,34
4497,Proletary,130,12,53
4498,Damnation,72,10,48
4499,Pliny the Elder,32,6,18
4500,Pliny the Younger,32,1,63
4501,OVL Stout,132,0,67
4502,Aud Blonde,37,8,45
4503,Oliver ESB,5,5,95
4504,Oliver Irish Red,22,5,14
4505,Oliver Pagan Porter,25,12,41
4506,Thunderhead IPA,31,6,54
4507,Strongbow Cider,121,11,95
4508,Summer Solstice Cerveza Crema,113,7,78
4509,IPA,31,1,8
4510,Imperial Eclipse Stout,43,9,12
4511,Blue,121,2,17
4512,Georgia Brown,38,4,87
4513,Hummer,67,1,89
4514,Ziegenbock Amber,90,3,27
4515,Maharaja,3,9,31
4516,Reverend,5,10,74
4518,Erdinger Weizen,116,8,4
4521,Orlio Seasonal India Pale Ale,31,0,85
4522,Orlio Common Ale,78,1,39
4523,Orlio Seasonal Black Lager,86,7,1
4524,Woodchuck Dark and Dry Draft Cider,121,1,90
4525,Cider Jack,121,3,70
4526,Creamation Ale,113,0,84
4529,Station 33 Firehouse Red,22,7,46
4530,Amber Waves of Grain,33,7,12
4531,Paddlers Pale Ale,26,0,52
4532,Paleo IPA,31,12,79
4533,Double Vision IPA,31,2,96
4535,Stone House Stout,21,4,87
4538,Hopmouth Double IPA,32,12,26
4539,Red Dog,96,11,17
4541,Amstel Light,96,4,46
4542,Olde English 800,73,0,31
4543,Copper Hill Kolsch,28,7,26
4544,Abijah Rowe IPA,31,0,44
4545,Alt,57,7,31
4546,Old Mill Pond ESB,5,0,5
4547,Three Steve Stout,42,8,89
4548,North Pleasant Pale Ale,26,11,40
4549,Massatucky Brown,38,1,77
4550,Two Sisters Imperial Stout,43,4,51
4551,Heather Ale,126,5,61
4552,Lewmeister Oktoberfest,84,8,3
4553,Raspberry Brown Ale,38,6,66
4555,Righteous Red,33,7,63
4556,Graduation Ale,26,3,65
4557,Patriots Pilsner,77,11,84
4558,Amherst ESB,5,1,65
4559,Honey Pilsner,77,1,5
4560,Puffers Smoked Porter,25,9,61
4561,Boltwood Bock,90,2,37
4562,Bankers Gold,37,10,93
4563,Half in the Bagpipe,15,1,40
4564,Cascade IPA,31,4,69
4566,Premium Beer,77,1,83
4569,Bavarian Dark Wheat Beer,45,7,13
4570,Honey Moon Summer Ale,116,6,4
4571,Staropramen,77,5,85
4572,Bad Penny,38,7,69
4573,Angry Angel,165,0,67
4574,Antler Brown Ale,38,1,76
4575,Navigator Golden Ale,37,12,17
4576,Cliffhanger Light Ale,96,8,81
4577,Angler Black Lager,86,4,84
4578,Rescue IPA,31,11,61
4579,Iron Arm Belgian Style Wheat,67,1,11
4580,Mountaineer Maibock,91,8,57
4583,Schneider Weisse,116,0,89
4584,Saranac Adirondack Lager,95,11,77
4585,Organic Ale,37,8,9
4586,Founders Imperial Stout,43,9,81
4587,Founders Pale Ale,26,12,98
4588,Founders Black Rye,119,12,7
4589,Founders Breakfast Stout,43,7,16
4590,Rubaeus,121,9,63
4591,Curmudgeon,13,8,43
4592,Founders Kentucky Breakfast,43,4,24
4593,Founders Devil Dancer,32,0,86
4595,Saranac Pale Ale,26,6,63
4596,Saranac Brown Ale,38,11,66
4597,Saranac India Pale Ale,31,12,45
4598,Saranac Black Forest,86,1,78
4600,Saranac Lager,95,10,82
4601,Pomegranate Wheat,121,3,69
4602,Saranac Kolsch,49,12,49
4603,Saranac Belgian White,67,5,12
4604,Saranac Summer Ale,116,9,31
4605,Saranac Golden Pilsner,77,1,33
4606,Saranac Octoberfest,84,12,60
4607,Saranac Pumpkin Ale,123,1,17
4609,Saranac Caramel Porter,25,6,79
4610,Saranac Black Diamond Bock,90,8,31
4611,Saranac Oatmeal Stout,21,12,63
4612,Roggen Bock,90,4,40
4613,Saranac Marzenbier,49,11,49
4614,Saranac Nut Brown Ale,38,11,44
4615,Saranac Mocha Stout,42,11,14
4616,Saranac Single Malt,15,7,50
4617,Saranac Belgian Ale,72,7,67
4618,Saranac Mountain Ale,121,4,85
4619,Saranac Chocolate Amber,39,6,29
4620,Saranac Bock,90,2,19
4621,Saranac Rachbier,146,12,51
4622,Saranac Extra Special Bitter,5,12,1
4623,Saranac Imperial IPA,32,6,100
4624,Saranac Imperial Stout,43,10,87
4625,Saranac Scotch Ale,15,4,5
4626,Stony Face Red Ale,33,5,28
4627,Humbles Blond Ale,37,4,33
4628,Heat Seeker Hefe,50,12,29
4629,Catalina Common Lager,95,9,33
4630,Spitfire Best Bitter,3,2,77
4631,Afterburner IPA,31,12,20
4632,Hop Henge Imperial IPA,32,4,81
4633,First Flight Amber Ale,33,8,88
4634,Barnstormer Brown Ale,38,10,87
4635,Peacemaker Porter,25,6,91
4636,Sick Duck Imperial Stout,43,12,72
4638,Beewolf Braggot,107,8,96
4651,Sundown Wheat,116,11,90
4652,Atlas IPA,31,0,84
4653,Oaked Arrogant Bastard Ale,30,8,54
4654,Hansa Imported Dortmunder,95,4,61
4655,Hoppy Hefe,50,1,40
4656,Bourbon Barrel Smoked Porter,25,7,76
4657,Bar Harbor Blueberry Ale,169,8,21
4658,Cask Hefe,50,1,17
4660,Fort,121,8,17
4661,Lawnmower,26,9,16
4662,Theobroma,2,2,2
4665,Aprihop,121,1,0
4667,Kirin Ichiban,80,2,55
4668,Kirin Light,96,0,61
4669,Chateau Jiahu,126,7,2
4670,Pipe Organ Pale Ale,26,12,30
4671,Pious Monk Dunkel,154,7,100
4672,Millennium Trippel,61,8,48
4673,Celestial Gold,77,10,100
4674,Blast Furnace Oatmeal Stout,21,6,35
4675,Church Brew Oktoberfest,84,2,81
4676,Mad Brewer Maibock,91,8,46
4677,Heavenly Hefeweizen,50,4,10
4679,Jupiler,77,11,3
4680,Trappist Westvleteren 12,62,2,82
4681,Trappist Westvleteren Blonde,72,7,1
4682,Kate The Great Russian Imperial Stout,43,0,37
4683,Dark Lord Russian Imperial Stout,43,7,48
4684,Light Weight,37,8,52
4687,Holy Cow IPA,31,1,23
4688,Alena,32,8,65
4689,Broken Spoke,26,11,20
4690,El Jefe,31,8,3
4691,Heady Topper,32,6,98
4692,Heathen,31,6,33
4693,Hellbrook,33,5,9
4694,Holy Moly,32,5,100
4695,Mortal Sin,31,2,22
4696,Piston Bitter,5,9,53
4697,Rapture,16,11,37
4698,Revitalization Rye,119,0,49
4699,Shut The Hell Up,10,12,32
4701,Petite Orval,72,4,90
4707,Achel Trappist Extra,14,7,20
4708,The Abyss,43,9,36
4709,Green Lakes Organic Ale,33,4,18
4710,Bachelor Bitter,3,2,29
4711,Twilight Ale,26,3,6
4712,Brocken Top Bock,90,11,20
4713,Brugse Zot,72,2,40
4714,Brugse Zot Double,72,12,26
4715,Tongerlo Dubbel Bruin,72,1,80
4716,Tongerlo Dubbel  Blond,72,5,70
4717,Tongerlo Tripple,61,1,0
4718,Tongerlo Christmas,72,3,72
4719,Black Albert,43,9,18
4720,MonkeyBoy Ale,116,5,53
4721,Landshark Lager,96,6,34
4722,Middle Ages Apricot Ale,121,5,49
4723,Black Heart Stout,42,10,15
4724,Druid Fluid,35,5,18
4726,Kilt Tilter,15,6,54
4727,Old Marcus Ale,5,3,69
4728,Middle Ages Raspberry Ale,121,8,17
4729,Swallow Wit,67,3,5
4730,Syracuse Pale Ale,26,10,47
4731,Tenth Anniversery Ale,32,2,37
4732,The Duke of Winship,15,0,33
4733,Wailing Wench,46,12,93
4734,Winter Wheat,116,3,100
4736,East Coast lager,95,6,95
4737,Circket Hill American Ale,33,10,90
4738,Cricket Hill Hopnotic,31,0,35
4739,Spring Fling,26,4,1
4740,Brown Shugga,145,5,73
4741,Gordon,32,0,48
4743,Old Chub,15,1,72
4744,Ten Fidy,43,0,2
4745,One Nut Brown Ale,38,4,39
4746,Remarkable Vanilla Porter,25,9,51
4747,White Ale,67,1,96
4748,Samichlaus Bier 2006,154,10,64
4749,Big Porch Ale,33,2,69
4750,Palm Speciale,33,1,54
4751,Pilsener Lager,77,10,56
4754,Old Fugget,35,4,97
4757,Dixie Crystal,61,12,56
4758,Orange Blossom Pilsner,121,10,73
4759,Road Trip Hard Cider,121,7,40
4760,Wild Wacky Wit,67,8,12
4761,Savannah Fest,91,11,24
4762,Swamp Fox IPA,31,0,43
4763,The Captains Porter,25,4,50
4764,Dock Street Amber,33,11,84
4765,Bohemian Dock Street Pilsner,77,11,16
4766,Rye IPA,31,3,32
4767,Summer Session,116,4,82
4768,Satellite Stout,42,7,22
4769,Bubbly Wit,67,5,16
4770,Hedonism Ale,33,10,42
4771,Midnight Wit,67,9,33
4772,Hoptimus Prime,32,12,0
4773,Brown Aged Girl,57,8,59
4774,Mermaids Red Ale,33,0,73
4775,Nutter Brown,38,12,66
4776,Outlet Stout,42,0,100
4777,Idiot IPA,31,3,95
4778,Islandweizen,50,2,58
4782,West Coast IPA,31,4,81
4783,Railbender Ale,15,5,7
4784,Presque Isle Pilsner,77,11,85
4786,Misery Bay IPA,31,7,68
4787,Heritage Alt Beer,57,1,12
4788,Golden Fleece Maibock,91,4,26
4789,Fallenbock,84,3,88
4790,Sunshie Wit,67,1,87
4793,Union Barrel Works Kolsch,175,12,80
4794,Union Barrel Works Lager,95,0,40
4796,Union Barrel Works Pale Ale,26,5,29
4797,Round Boy Stout,42,3,37
4798,Wobbly Bob Dopplebock,92,0,50
4799,Acme California IPA,31,5,74
4800,Stone 12 Anniversery Bitter Chocolate Oatmeal Stout,155,2,34
4801,Stone 10th Anniversery IPA,32,11,90
4802,Amber Ale,33,3,82
4803,Full Circle,125,8,88
4804,Sundog,33,8,64
4805,The Poet,21,3,82
4806,Russian Imperial Stout,43,11,67
4807,Mackinac Pale Ale,26,5,14
4808,Modelo especial,96,0,34
4809,Nut Brown Ale,38,10,33
4810,Sunset Amber Lager,95,1,70
4811,Peninsula Porter,25,12,11
4812,Wheatland Wheat,26,8,60
4813,Celis Raspberry,72,4,29
4814,Celis Pale Bock,72,1,65
4815,Celis Grand Cru,72,1,16
4816,Big Mac,95,5,63
4817,Bavarian Dark,38,3,13
4818,Hamtramck,95,4,8
4819,Superior Stout,42,4,92
4820,Hite,95,1,30
4821,OB Lager,95,11,97
4822,Noblesse,37,4,13
4823,Bravoure,33,0,14
4824,Russian River IPA,31,0,96
4825,Dead Leaf Green,4,7,84
4826,Lap Dance Pale Ale,26,5,32
4827,Parking Violation,26,4,35
4828,Beer Esteem,95,7,77
4829,Vienna Red Lager,95,10,8
4833,Lust,66,4,53
4834,Pride,65,7,81
4835,Sloth,43,8,93
4836,Wrath,72,2,37
4837,Greed,64,6,23
4838,Envy,93,3,0
4839,Gluttony,32,12,1
4840,King Lager,96,6,42
4841,Red Tulip,43,9,73
4843,Blue Goat,136,12,83
4844,Existential,35,2,78
4846,Cabin Fever,38,6,74
4847,Ichabod,35,3,14
4848,Zoomer,116,2,55
4849,Night Tripper,43,3,84
4852,Grateful Red,33,9,58
4853,Lost Sailor,31,6,19
4856,Marzen,95,4,29
4858,Strong Arm Ale,38,9,76
4862,Green Flash Imperial India Pale Ale,32,5,11
4863,Wailua,116,3,62
4864,Buck Naked,96,1,1
4865,Big Buck Beer,26,2,86
4866,Raspberry Wheat,116,10,36
4868,Apricot Wheat,116,5,99
4869,Nut Brown,38,8,43
4870,Cascazilla,33,5,80
4871,Flower Power India Pale Ale,31,12,32
4872,Partly Sunny,116,2,58
4873,Rye Squared,32,11,33
4874,Southern Tier Porter,25,0,74
4875,Southern Tier Tripel,61,12,84
4876,Old Man Winter Ale,57,12,2
4877,Southern Tier Harvest Ale,5,8,88
4878,Hop Sun,116,8,98
4879,Oktoberfest,39,10,2
4880,Chautauqua Brew,33,3,26
4881,Fireside Nut Brown,38,12,16
4882,Heavy Weizen Imperial Unfiltered Wheat Ale,50,12,68
4883,Big Red Imperial Red Ale,33,11,15
4884,Unearthly Imperial India Pale Ale,32,10,22
4885,Jahva Imperial Coffee Stout,43,3,93
4886,Pumking Imperial Pumpkin Ale,123,4,53
4887,Creme Brulee Imperial Milk Stout,20,5,52
4888,Choklat,43,1,95
4889,Imperial Cherry Saison,74,9,53
4892,Bam Noire,74,10,60
4893,Madrugada Obscura,42,10,39
4894,Fuego del Otono,33,5,99
4895,Noel de Calabaza,132,12,91
4897,Carling,95,11,85
4901,Waterloo Dark,95,11,30
4902,Dirty Blond,116,6,83
4903,Vanilla Java Porter,25,8,59
4904,Voodoo Vator,92,6,75
4905,Salvation,31,12,20
4906,Rost,33,9,86
4908,Erik the Red,33,8,14
4909,Nagelweiss,116,6,18
4910,Final Absolution,72,6,17
4911,Armageddon Grand Cru,72,7,5
4912,Bronze Griffin,72,10,31
4913,Dead Monk Abbey Ale,72,9,4
4914,Broken Paddle,31,10,37
4915,Crooked Door,33,4,25
4917,Breath of the Dragon English Bitter,1,5,76
4918,Righteous Ale,119,7,49
4919,Liberty Nut Brown Ale,38,12,9
4920,Miss Liberty Lager,95,3,66
4921,Liberty Unfiltered Wheat Ale,116,9,94
4922,Liberty Pale Ale,26,3,51
4923,Liberty Raspberry Wheat Ale,121,9,71
4924,Patriot Porter,25,12,22
4925,Amber Waves,33,12,100
4926,Lone Palm Ale,38,0,48
4927,Beach Bum Blonde Ale,37,4,80
4928,Longboard Lager,95,10,26
4929,Coopers Premium Lager,95,6,47
4930,Coopers Sparkling Ale,1,6,10
4931,Coopers Original Pale Ale,1,0,35
4932,Coopers Mild Ale,10,4,49
4933,Coopers Best Extra Stout,42,5,81
4934,Coopers Premium Light,96,1,12
4935,Birell,96,2,38
4938,Christoffel Blond,37,11,80
4939,Sebewaing Beer,26,3,10
4940,Golden Pheasant,95,9,11
4941,Budweiser American Ale,33,7,15
4942,Pyramid Hefe Weizen,50,9,1
4943,Curve Ball,67,2,23
4944,Pyramid Apricot Weizen,121,8,68
4945,Pyramid Amber Weizen,116,6,42
4946,Pyramid Thunderhead IPA,31,10,44
4947,Hoptical Illusion,31,8,39
4951,Thunderstorm,116,10,54
4952,Smoked Helles Lager,95,11,80
4953,Redbridge,95,11,34
4956,Midnight Sun Kolsch,27,9,42
4957,Oosik Amber Ale,33,1,4
4958,Full Curl Scotch Ale,15,10,27
4959,Mammoth Extra Stout,42,0,59
4960,Bengali Tiger,31,11,0
4961,Ridgeline Amber,33,9,71
4963,Wild Raspberry Ale,121,0,63
4964,Hades,65,1,57
4965,Le Freak Belgian Style IPA,72,6,23
4967,Mount Hill Pale Ale,1,4,72
4968,Saison De Brooklyn,74,8,97
4970,Yards Brawler,1,11,20
4971,Yards Philadelphia Pale Ale,26,2,27
4972,Yards Extra Special Ale,33,6,91
4973,Yards India Pale Ale,31,5,2
4974,Yards Love Stout,42,12,64
4975,Ranger India Pale Ale,31,10,52
4978,UFO Raspberry Hefeweizen,121,3,75
4979,Harpoon Brown Session Ale,38,6,75
4980,Glissade Golden Bock,91,10,97
4981,Harpoon Munich Dark,38,7,55
4982,Shouboushi Ginger Pilsner,77,4,25
4984,Halligan IPA,31,2,94
4985,The Big O Oktobefest,84,5,97
4986,Pompier,7,6,84
4988,Engine 5,33,3,76
4989,Pozharnik,43,9,33
4991,Feuerwehrmann Schwarzbier,86,10,37
4992,High Tide IPA,31,7,96
4993,Yellow Snow IPA,31,10,94
4994,Double Dead Guy Ale,92,5,89
4995,Abita Purple Haze,116,1,9
4996,Punkin Ale,123,5,60
4997,Torpedo Extra IPA,31,4,93
4998,Foggy Goggle Belgian White,67,7,6
4999,Sierra Nevada Imperial Stout,43,0,61
5002,Sun Dog Amber Wheat,116,12,68
5003,Oat Imperial Oatmeal Stout,43,4,86
5004,Three Beaches Honey Blonde Ale,37,4,13
5005,Headless Man Amber Alt,57,1,48
5007,Fargo Brothers Hefeweizen,50,12,72
5008,Gemuetlichkeit Oktoberfest,84,3,93
5009,HopWhore Imperial India Pale Ale,32,1,29
5011,Hop Hed Red Ale,33,11,95
5012,Nectar IPA,31,2,71
5013,Ugly American,61,1,6
5014,East End Witte,67,11,30
5015,Big Hop IPA,31,4,59
5020,Radeau Red Ale,22,12,42
5021,Sagamore Stout,42,12,64
5022,Wet Hop Requiem IPA,31,3,83
5024,Blonde Lager,95,11,31
5026,Buffalo Butt,33,5,29
5027,Ugly Pug,86,7,77
5028,Stormcould IPA,31,0,18
5029,Blind Salamander Pale Ale,26,1,50
5034,Bourbon Barrel Aged Winter Warmer,141,8,84
5035,Pecker Wrecker,69,0,62
5036,Avant Garde,74,2,82
5037,Lost and Found Abbey Ale,72,7,52
5038,Red Barn Ale,74,10,85
5039,Judgement Day,62,5,36
5040,Devotion,64,12,44
5041,Serpents Stout,43,8,50
5042,Oktoberfest,95,12,72
5043,Daas Organic Blond,72,11,60
5044,Daas Organic Witte,67,7,58
5045,Saison Athene,74,6,9
5046,Lectio Divina,72,4,2
5047,Turbodog,29,3,53
5048,Local 1,65,0,58
5049,Pipeline Porter,25,2,89
5052,Havre Stout,21,9,14
5058,Krampus Imperial Helles Lager,16,1,12
5059,Slab Cabin IPA,31,2,9
5060,Warsteiner Premium Oktoberfest,84,1,18
5061,Shiner Bohemian Black Lager,95,3,2
5062,Jolly Roger Imperial Stout,43,5,32
5064,Port Panzer Imperial Pilsner,97,7,36
5065,Chico Estate Harvest Ale,31,12,98
5066,Southern Hemisphere Harvest Fresh Hop  Ale,26,7,30
5067,Pays du Soleil,72,6,56
5068,Alpha,64,1,18
5069,Bravo,116,10,30
5072,Shade Mountain Oatmeal Stout,21,7,45
5073,Lobster Ale,33,3,56
5075,Sea Dog Apricot Wheat,121,0,82
5076,Sea Dog Blue Paw Wheat,121,7,95
5077,Pyramid Broken Rake,33,1,51
5078,Elk Creek Copper Ale,33,6,4
5079,Great Blue Heron Pale Ale,26,5,71
5080,Winkleblink Ale,116,1,54
5081,Brookie Brown Ale,38,3,81
5082,Poe Paddy Porter,25,5,54
5083,Double Rainbow IPA,2,5,63
5085,Locke Mountain Light,96,6,7
5086,Highway 22 Wheat,116,1,62
5087,Avalanche IPA,31,3,4
5088,Patchway Pale Ale,26,12,65
5089,Stone Mason Stout,42,6,43
5090,60 Shilling,15,8,92
5091,Golden Light,96,12,95
5092,Canvas Back American Pale Ale,26,5,91
5093,Iron Horse Stout,42,5,77
5094,Greensburg Lager,95,3,66
5095,Strawberry Honey Amber Ale,33,7,49
5096,Red Star Pilsner,77,12,92
5099,Melting Pot Pale Ale,26,5,35
5101,Wells Bombardier English Bitter,4,0,13
5102,Rauchbock,47,11,81
5103,Wild Mild Ale,10,11,3
5105,Cyser,143,11,36
5106,Harpoon Celtic Ale,22,7,75
5107,Baron Pilsner,77,7,65
5108,Baron Schwarzbier,86,5,76
5109,Baron Oktoberfest,84,2,61
5110,Baron Helles Bock,91,4,3
5112,Red Seal Ale,33,4,74
5114,Imperial Chocolate Pumpkin Porter,123,3,51
5115,Obliteration IV,32,10,87
5116,Samuel Adams Blackberry Witbier,67,4,58
5117,Pumpkinhead Ale,123,4,66
5118,Darkness,43,0,58
5121,Workingman Mild,10,3,9
5122,B3K Schwarzbier,86,8,17
5123,Wixa Weiss,116,11,66
5125,Two Guns Pilsner,77,1,61
5126,Light Rail Ale,37,1,34
5127,Sagebrush Stout,42,6,56
5128,Obamanator Maibock,91,10,21
5129,Angry Planet Pale Ale,26,7,18
5131,Michelob Dunkel Weisse,29,12,74
5132,Yellowtail Pale Ale,158,10,67
5133,Calico Amber Ale,33,0,53
5134,Black Marlin Porter,25,12,86
5135,Wahoo Wheat Beer,67,0,8
5137,Yakima Twilight,167,11,94
5138,Delta Ale,126,2,70
5139,Weyerbacher Fireside Ale,15,3,64
5140,Little Creatures Pilsner,77,6,6
5141,Phoenix,18,7,8
5142,Phuket Lager,95,10,40
5146,Epic Pale Ale,26,3,96
5147,Seven Gates Pale Ale,26,9,24
5148,Two Front Teeth Holiday Ale,74,2,54
5149,Baltika 6 Porter,25,0,88
5150,Red Dragon Xtreme,95,10,1
5151,Estrella Damm,95,10,67
5152,Sprecher Pub Ale,38,10,47
5153,Sprecher Irish Stout,42,9,2
5155,Altbier,57,12,79
5156,Smuttynose Winter Ale,60,12,58
5157,Shoals Pale Ale,26,6,98
5158,Old Brown Dog Ale,38,5,6
5159,Portsmouth Lager,154,9,2
5160,Smuttynose Finestkind IPA,31,11,30
5161,Robust Porter,25,12,13
5164,Black Mountain Bitter,3,3,16
5165,Ale To The Chief,32,11,78
5166,White Horse Hefeweizen,50,2,3
5169,Truly Honest Ale,33,5,95
5171,Daddy Fat Sacs Imperial IPA,32,2,12
5172,Late Harvest Fest Lager,84,9,34
5173,Liberty Ale,26,4,61
5175,Organic Hefewizen,50,10,95
5176,embrasse,66,12,92
5177,Oak Aged Unearthly Imperial Pale Ale,32,5,34
5178,Odd Notion Winter 08,161,11,26
5179,Iniquity Imperial Black Ale,146,4,7
5180,Hop Stoopid,32,10,37
5182,Zwaanend,11,8,44
5183,Moylans Hopsickle Imperial Ale,32,3,51
5184,Baracktoberfest,84,11,41
5185,Obamagang Inauguration Ale,42,11,74
5186,Hop Obama,33,12,6
5189,Konig Ludwig Weissbier,50,10,29
5190,Espresso Oak Aged Yeti,43,12,69
5191,Claymore Scotch Ale,15,2,71
5192,Trifecta Belgian Style Tripel,61,2,24
5193,Oak Creek Micro Light,77,12,97
5195,Horseshoe Hefeweizen,50,8,24
5197,Oak Creek Amber Ale,33,11,90
5198,Village Nut Brown Ale,38,8,78
5199,Pullman Porter,25,9,15
5201,Climax IPA,31,7,47
